proto,service,spkts,dpkts,sbytes,dbytes,dur,state,attack_cat,label
TCP,ftp,10,36,2625,5642,0.2788124258848612,CON,Exploits,1
UDP,-,84,18,4333,3103,0.37664744170512987,REQ,Fuzzers,1
TCP,http,61,81,1699,1032,0.8356288763474048,FIN,Normal,0
UDP,dns,98,83,3178,7649,0.21838203141753065,INT,Generic,1
TCP,ftp,59,8,2417,6766,0.7450656581033499,CON,Exploits,1
UDP,-,7,6,574,8585,0.77262641668401,REQ,Fuzzers,1
TCP,http,44,76,834,104,0.2712403526753092,FIN,Normal,0
UDP,dns,46,0,2915,6756,0.6680853515849859,INT,Generic,1
TCP,ftp,63,75,1801,1718,0.3576403205516915,CON,Exploits,1
UDP,-,64,39,81,7280,0.29550477529330943,REQ,Fuzzers,1
TCP,http,85,11,1027,6723,0.9083831872769604,FIN,Normal,0
UDP,dns,81,49,3883,4376,0.7026758297507114,INT,Generic,1
TCP,ftp,26,31,546,6619,0.9908259909233467,CON,Exploits,1
UDP,-,76,96,2412,5220,0.0016923993075025345,REQ,Fuzzers,1
TCP,http,10,1,4665,3864,0.3090757874312008,FIN,Normal,0
UDP,dns,23,22,2468,1300,0.30225736236519707,INT,Generic,1
TCP,ftp,52,1,507,7064,0.6996021746300074,CON,Exploits,1
UDP,-,51,25,773,4301,0.527352578635591,REQ,Fuzzers,1
TCP,http,8,98,1203,1538,0.06918088601583605,FIN,Normal,0
UDP,dns,94,59,827,4869,0.6127505104101248,INT,Generic,1
TCP,ftp,82,82,1264,9718,0.9450800698137266,CON,Exploits,1
UDP,-,49,42,1283,2460,0.07369100332246925,REQ,Fuzzers,1
TCP,http,23,32,4583,4931,0.1424710182489698,FIN,Normal,0
UDP,dns,47,61,3813,9276,0.13940566549518985,INT,Generic,1
TCP,ftp,50,89,2951,4802,0.06996921753912255,CON,Exploits,1
UDP,-,94,4,2742,9339,0.8482676343542572,REQ,Fuzzers,1
TCP,http,4,57,402,984,0.6605615929896899,FIN,Normal,0
UDP,dns,29,74,1090,3316,0.053151896246854125,INT,Generic,1
TCP,ftp,32,39,1652,9625,0.4364907189042938,CON,Exploits,1
UDP,-,76,34,50,5567,0.2987284190772683,REQ,Fuzzers,1
TCP,http,70,26,3714,6648,0.6465631929584694,FIN,Normal,0
UDP,dns,23,9,3958,1743,0.07185607173666708,INT,Generic,1
TCP,ftp,37,41,4585,9667,0.7763169663772124,CON,Exploits,1
UDP,-,75,77,803,565,0.9969021276658871,REQ,Fuzzers,1
TCP,http,42,56,735,4338,0.3395430372914633,FIN,Normal,0
UDP,dns,26,36,3345,9958,0.6672927633017988,INT,Generic,1
TCP,ftp,6,4,4712,8650,0.4340206672037463,CON,Exploits,1
UDP,-,52,92,384,6744,0.7569982855766351,REQ,Fuzzers,1
TCP,http,41,7,547,5092,0.771253946015871,FIN,Normal,0
UDP,dns,69,1,1671,2748,0.44903258952020675,INT,Generic,1
TCP,ftp,42,36,2717,5245,0.8019491408063488,CON,Exploits,1
UDP,-,79,62,425,4932,0.5652058459246697,REQ,Fuzzers,1
TCP,http,5,37,3429,6737,0.5324561266550903,FIN,Normal,0
UDP,dns,15,5,1297,884,0.2328939503914198,INT,Generic,1
TCP,ftp,17,51,4133,8599,0.08617096649450418,CON,Exploits,1
UDP,-,99,14,3882,955,0.8614101553438371,REQ,Fuzzers,1
TCP,http,25,80,4591,2912,0.06775455422227361,FIN,Normal,0
UDP,dns,20,68,2058,9174,0.5815926203682924,INT,Generic,1
TCP,ftp,87,18,2834,1620,0.8798446932489984,CON,Exploits,1
UDP,-,39,56,2671,3075,0.6314996376066285,REQ,Fuzzers,1
TCP,http,43,21,2294,582,0.10098701827138357,FIN,Normal,0
UDP,dns,14,51,3864,7376,0.007427976832641625,INT,Generic,1
TCP,ftp,30,5,234,4101,0.10650086229365763,CON,Exploits,1
UDP,-,6,19,550,7814,0.7417394238687344,REQ,Fuzzers,1
TCP,http,58,62,4366,3936,0.17053727783255967,FIN,Normal,0
UDP,dns,75,60,332,3078,0.376231616542264,INT,Generic,1
TCP,ftp,4,21,3399,1075,0.9412899471445123,CON,Exploits,1
UDP,-,85,36,845,1045,0.44577762911319885,REQ,Fuzzers,1
